rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign
27300,212035386,1,0.163495377,3264.22724,0.094173337, J,16
27301,212035441,1,38.84913786,3264.437236,2.086351783, J,16
27302,212035501,1,21.5401799,3264.357415,3.480948708, J,16
27303,212035628,1,28.11745352,3265.483665,2.130392788, J,16
27304,212035743,1,38.80096934,3264.731501,5.674970739, J,16
27305,212035842,1,0.183882624,3264.285458,0.105916391, J,16
27306,212036112,1,0.367775321,3264.38623,0.211838585, J,16
27307,212036223,1,0.143069565,3264.165171,0.08240807, J,16
27308,212036452,1,0.735713589,3264.147699,0.250288827, J,16
27309,212036562,1,0.286121726,3264.146716,0.164806114, J,16
27310,212036570,1,21.62011616,3264.296917,3.053864625, J,16
27311,212036771,1,21.61833565,3264.288157,2.742550014, J,16
27312,212036785,1,21.60182333,3264.310187,2.642454735, J,16
27313,212036875,1,5.16989125,3265.680409,2.1594018, C,16
27314,212037002,1,0.183882624,3264.305919,0.105916391, J,16
27315,212037221,1,0.183882624,3264.265138,0.105916391, J,16
27316,212037403,1,3.408345335,3265.440218,3.150038414, E,16
27317,212037506,1,0.367843688,3264.249661,0.211877964, J,16
27318,212037588,1,0.163495377,3264.288424,0.094173337, J,16
27319,212037617,1,21.617488,3264.313784,1.847602128, J,16
27320,212037809,1,0.143069565,3264.165284,0.08240807, J,16
27321,212038004,1,32.89406288,3264.980826,10.89793658, J,16
27322,212038642,1,0.245185822,3264.326106,0.141227034, J,16
27323,212038709,1,38.89611297,3264.708709,7.480623397, J,16
27324,212038732,1,21.62725519,3264.28304,3.14685887, J,16
27325,212038779,1,23.02548702,3285.908863,1.846641711, J,16
27326,212038905,1,21.60272726,3264.314756,1.889229976, J,16
27327,212038978,1,21.62761315,3264.282589,2.771910291, J,16
27328,212039427,1,0.163495377,3264.145366,0.094173337, J,16
27329,212039428,1,0.143069565,3264.165231,0.08240807, J,16
27330,212039539,1,2.229784313,3265.841436,6.564262664, E,16
27331,212039811,1,38.70961787,3285.911496,2.260794835, J,16
27332,212039819,1,36.89369438,3285.883195,1.946698378, J,16
27333,212040382,1,4.444830941,3266.35545,4.5326687, C,16
27334,212040474,1,0.143088892,3264.267806,0.082419202, J,16
27335,212040478,1,0.183882624,3264.203808,0.105916391, J,16
27336,212041036,1,0.163518667,3264.246795,0.094186752, J,16
27337,212041139,1,21.63626361,3264.262709,3.947020591, J,16
27338,212041163,1,32.27162391,3264.761071,5.134652445, J,16
27339,212041194,1,0.204380468,3264.248061,0.117723149, J,16
27340,212041206,1,23.91764273,3283.386413,2.195696828, J,16
27341,212041321,1,0.143069565,3264.267393,0.08240807, J,16
27342,212041476,1,2.783689034,3265.343107,1.4093045, C,16
27343,212041684,1,0.143069565,3264.165299,0.08240807, J,16
27344,212041966,1,0.143069565,3264.165269,0.08240807, J,16
27345,212042292,1,16.06745957,3265.688646,2.30050006, J,16
27346,212042311,1,21.61831081,3264.313107,1.770985089, J,16
27347,212042461,1,0.143030584,3264.265454,0.082385616, J,16
27348,212042893,1,0.163518667,3264.165133,0.094186752, J,16
27349,212043072,1,0.143069565,3264.16524,0.08240807, J,16
27350,212043110,1,33.03070447,3265.471409,1.546087744, J,16
27351,212043383,1,23.97003901,3281.745106,1.803420526, J,16
27352,212043494,1,21.6029357,3264.326358,1.343369549, J,16
27353,212043637,1,0.143069565,3264.165304,0.08240807, J,16
27354,212043846,1,0.143069565,3264.165315,0.08240807, J,16
27355,212044121,1,31.45680548,3281.783976,1.596748788, J,16
27356,212044185,1,0.674317686,3264.77176,0.380246229, J,16
27357,212044423,1,0.204380468,3264.248117,0.117723149, J,16
27358,212044495,1,1.830667674,3265.237907,2.935717736, E,16
27359,212044746,1,32.73063162,3265.040339,6.465421038, J,16
27360,212044913,1,0.163518667,3264.165098,0.094186752, J,16
27361,212044971,1,21.61831135,3264.311762,2.153362044, J,16
27362,212045071,1,0.183882624,3264.285471,0.105916391, J,16
27363,212045115,1,0.286121726,3264.167153,0.164806114, J,16
27364,212045170,1,0.143069565,3264.165332,0.08240807, J,16
27365,212045218,1,0.143069565,3264.165327,0.08240807, J,16
27366,212045354,1,38.61069156,3265.012031,4.229898225, J,16
27367,212045414,1,0.122630022,3264.22605,0.070634893, J,16
27368,212045767,1,0.143069565,3264.165268,0.08240807, J,16
27369,212045786,1,16.07937508,3265.152449,11.26661722, J,16
27370,212047023,1,0.122630022,3264.225979,0.070634893, J,16
27371,212047202,1,0.143069565,3264.165339,0.08240807, J,16
27372,212047653,1,21.54018143,3264.390115,3.566739385, J,16
27373,212048092,1,0.122630022,3264.226054,0.070634893, J,16
27374,212048352,1,21.69688619,3264.166502,1.508469815, J,16
27375,212048456,1,21.60862257,3264.319786,2.186196165, J,16
27376,212048748,1,5.74573782,3268.305095,1.3345086, C,16
27377,212048920,1,21.62486718,3264.286542,3.114283631, J,16
27378,212048998,1,28.75079761,3292.004603,2.076409508, J,16
27379,212049061,1,21.6019075,3264.318235,1.877654513, J,16
27380,212049106,1,0.122630022,3264.164739,0.070634893, J,16
27381,212049127,1,0.143069565,3264.165331,0.08240807, J,16
27382,212049143,1,0.163448796,3264.20434,0.094146506, J,16
27383,212049371,1,31.95152045,3265.262078,6.007418812, J,16
27384,212049526,1,30.71600342,3281.76766,2.250943762, J,16
27385,212049626,1,0.163518667,3264.165039,0.094186752, J,16
27386,212049793,1,12.08927015,3264.370407,5.57221337, J,16
27387,212049856,1,21.65129209,3264.244384,2.395510286, J,16
27388,212049938,1,0.143069565,3264.165301,0.08240807, J,16
27389,212049990,1,37.6748227,3268.829079,1.663565524, J,16
27390,212050175,1,0.143069565,3264.165292,0.08240807, J,16
27391,212050185,1,21.49360229,3264.419769,2.087742101, J,16
27392,212050752,1,20.52662468,3268.82965,1.830541697, J,16
27393,212050922,1,0.143069565,3264.165283,0.08240807, J,16
27394,212050993,1,0.143069565,3264.165354,0.08240807, J,16
27395,212051014,1,0.183882624,3264.244946,0.105916391, J,16
27396,212051121,1,0.143069565,3264.165353,0.08240807, J,16
27397,212051146,1,21.61766281,3264.304401,2.639965787, J,16
27398,212051520,1,0.112384319,3264.234872,0.064733368, J,16
27399,212051579,1,21.61426776,3264.313604,2.31931171, J,16
27400,212051886,1,38.27092965,3285.900124,2.935431059, J,16
27401,212052007,1,0.143030584,3264.265384,0.082385616, J,16
27402,212052057,1,38.84915642,3264.771879,2.414300642, J,16
27403,212052160,1,21.0638306,3268.816432,1.257049396, J,16
27404,212052250,1,0.986766443,3264.850946,3.91631113, E,16
27405,212052477,1,14.54517002,3265.270337,1.642820774, J,16
27406,212052664,1,15.00697589,3270.91811,1.241158609, J,16
27407,212052703,1,32.20728841,3265.535685,1.89517871, J,16
27408,212052751,1,0.183882624,3264.285439,0.105916391, J,16
27409,212053156,1,31.63649751,3265.534709,2.201898378, J,16
27410,212053466,1,0.122630022,3264.226018,0.070634893, J,16
27411,212053913,1,21.61815246,3264.280678,3.890215529, J,16
27412,212054445,1,31.89981674,3265.244599,4.588559553, J,16
27413,212054565,1,19.5911558,3264.420088,2.064596182, J,16
27414,212054578,1,0.143069565,3264.165306,0.08240807, J,16
27415,212054818,1,32.56664611,3266.054334,23.08262887, J,16
27416,212054858,1,0.143069565,3264.165312,0.08240807, J,16
27417,212054986,1,26.76032286,3283.463776,0.702807868, J,16
27418,212055087,1,0.183882624,3264.285485,0.105916391, J,16
27419,212055148,1,0.143069565,3264.165299,0.08240807, J,16
27420,212055206,1,0.143069565,3264.16529,0.08240807, J,16
27421,212055309,1,0.245265931,3264.329463,0.141273176, J,16
27422,212055397,1,32.46696724,3264.795317,8.631803706, J,16
27423,212055553,1,0.143030584,3264.26539,0.082385616, J,16
27424,212055616,1,32.70742261,3265.54294,2.704452958, J,16
27425,212055680,1,0.163518667,3264.165077,0.094186752, J,16
27426,212055939,1,0.112384319,3264.234882,0.064733368, J,16
27427,212056009,1,21.63375301,3264.272518,2.213422117, J,16
27428,212056162,1,21.61706599,3264.305859,1.291593842, J,16
27429,212056262,1,21.60273417,3264.337327,0.888831465, J,16
27430,212056845,1,0.183882624,3264.2037,0.105916391, J,16
27431,212056946,1,0.163495377,3264.247654,0.094173337, J,16
27432,212057100,1,0.143069565,3264.185763,0.08240807, J,16
27433,212057180,1,0.143069565,3264.185244,0.08240807, J,16
27434,212057191,1,0.143069565,3264.165272,0.08240807, J,16
27435,212057439,1,38.63539506,3285.958568,1.533136424, J,16
27436,212057623,1,0.163495377,3264.247564,0.094173337, J,16
27437,212057679,1,21.60543242,3264.325847,1.359101947, J,16
27438,212057721,1,32.81607061,3264.778892,1.972322635, J,16
27439,212057928,1,0.183937117,3264.20662,0.10594778, J,16
27440,212058012,1,11.56003513,3266.110885,3.7698614, C,16
27441,212058133,1,32.16517629,3265.529408,1.858532813, J,16
27442,212058207,1,32.2183604,3265.536425,3.131063827, J,16
27443,212058235,1,0.204380468,3264.248058,0.117723149, J,16
27444,212058547,1,0.122630022,3264.226028,0.070634893, J,16
27445,212058686,1,32.94961527,3264.779839,1.838160142, J,16
27446,212058881,1,31.89955305,3265.52844,1.444820929, J,16
27447,212059068,1,0.143069565,3264.165264,0.08240807, J,16
27448,212059387,1,21.60279486,3264.300761,1.533365908, J,16
27449,212059829,1,21.602998,3264.32891,1.228199538, J,16
27450,212059888,1,32.41322178,3264.792293,2.249226394, J,16
27451,212059994,1,32.9500061,3265.542896,2.273157646, J,16
27452,212060020,1,38.80472862,3264.813545,1.714400789, J,16
27453,212060053,1,0.163495377,3264.288517,0.094173337, J,16
27454,212060176,1,21.60282399,3264.314089,1.84759294, J,16
27455,212060264,1,0.183882624,3264.162804,0.105916391, J,16
27456,212060454,1,18.65903092,3264.773028,1.932934294, J,16
27457,212060658,1,0.143030599,3264.265476,0.082385625, J,16
27458,212060676,1,32.81220451,3264.793183,8.084174082, J,16
27459,212060705,1,38.9157479,3264.70025,1.895451954, J,16
27460,212060710,1,1.204328092,3265.170746,2.77537785, E,16
27461,212060869,1,0.183882624,3264.285443,0.105916391, J,16
27462,212061041,1,0.143030584,3264.265454,0.082385616, J,16
27463,212061301,1,32.56790529,3265.539234,2.496726782, J,16
27464,212061311,1,21.6030519,3264.329018,1.271835023, J,16
27465,212061384,1,0.112384319,3264.234925,0.064733368, J,16
27466,212061406,1,34.86162269,3285.866976,1.667916982, J,16
27467,212061442,1,38.47538836,3265.138245,1.849603937, J,16
27468,212061581,1,0.143069565,3264.165331,0.08240807, J,16
27469,212061699,1,32.271479,3265.146745,1.704693047, J,16
27470,212062032,1,32.97721762,3264.424146,2.47809443, J,16
27471,212062157,1,21.63413139,3264.237967,1.198045906, J,16
27472,212062172,1,21.64046228,3264.257881,1.670547883, J,16
27473,212062318,1,0.143069565,3264.165311,0.08240807, J,16
27474,212062360,1,21.64915189,3264.256188,0.250226482, J,16
27475,212062520,1,0.183882624,3264.285428,0.105916391, J,16
27476,212062602,1,21.57150029,3264.343525,6.042209022, J,16
27477,212062695,1,0.143069565,3264.165289,0.08240807, J,16
27478,212062781,1,0.143069565,3264.165284,0.08240807, J,16
27479,212063126,1,0.112384319,3264.214675,0.064733368, J,16
27480,212063281,1,21.61845665,3264.282302,3.728971623, J,16
27481,212063362,1,21.6501101,3264.235129,1.477269188, J,16
27482,212063653,1,38.8833213,3264.765286,2.916227485, J,16
27483,212063800,1,21.32329284,3264.911813,1.908693629, J,16
27484,212063838,1,21.60272908,3264.321009,1.864761815, J,16
27485,212063891,1,0.122630022,3264.226031,0.070634893, J,16
27486,212063903,1,21.66390906,3264.217596,1.66404466, J,16
27487,212063936,1,0.112384319,3264.163341,0.064733368, J,16
27488,212064237,1,33.30976873,3264.416066,2.113014625, J,16
27489,212064344,1,21.6343115,3264.270117,1.310240118, J,16
27490,212064347,1,0.143069565,3264.165284,0.08240807, J,16
27491,212064378,1,0.143069565,3264.165302,0.08240807, J,16
27492,212064604,1,0.122582421,3264.204715,0.070607474, J,16
27493,212064790,1,0.143069565,3264.165337,0.08240807, J,16
27494,212064795,1,0.112384319,3264.18378,0.064733368, J,16
27495,212064942,1,21.63417451,3264.276065,1.706900172, J,16
27496,212065129,1,21.57166421,3264.337151,4.188084055, J,16
27497,212065131,1,38.78607496,3264.826327,1.482239912, J,16
27498,212065146,1,21.69699428,3264.17179,1.157467686, J,16
27499,212065622,1,0.112384319,3264.234913,0.064733368, J,16
27500,212065814,1,0.112384319,3264.234882,0.064733368, J,16
27501,212065876,1,21.66548951,3264.207733,1.483977442, J,16
27502,212066258,1,16.82968188,3264.898602,1.687532503, J,16
27503,212066383,1,0.122582421,3264.184302,0.070607474, J,16
27504,212066409,1,27.24717545,3264.565244,1.930201851, J,16
27505,212066533,1,17.10207116,3264.617376,2.997531392, J,16
27506,212066743,1,0.143069565,3264.165315,0.08240807, J,16
27507,212066805,1,0.408423196,3264.237282,1.713523582, E,16
27508,212066953,1,21.63420052,3264.249318,6.107864303, J,16
27509,212067038,1,0.143069565,3264.165315,0.08240807, J,16
27510,212067353,1,21.66533562,3264.210561,1.391085312, J,16
27511,212067526,1,0.143069565,3264.165325,0.08240807, J,16
27512,212067539,1,32.27675768,3264.828171,4.164807062, J,16
27513,212067881,1,0.183882624,3264.183298,0.105916391, J,16
27514,212067906,1,31.69024118,3268.956883,1.817389724, J,16
27515,212068102,1,38.81522707,3264.789041,2.012848165, J,16
27516,212068150,1,21.57125897,3264.396274,1.280332607, J,16
27517,212068255,1,38.71280753,3264.889355,0.382074652, J,16
27518,212068284,1,0.163518667,3264.246846,0.094186752, J,16
27519,212068342,1,21.60274592,3264.321308,1.824621719, J,16
27520,212068345,1,17.10208038,3264.621299,1.915986752, J,16
27521,212068375,1,0.143069565,3264.165327,0.08240807, J,16
27522,212068493,1,14.21705459,3271.80191,3.700237929, E,16
27523,212068511,1,32.21793514,3264.573043,1.540922227, J,16
27524,212068776,1,0.143069565,3264.165342,0.08240807, J,16
27525,212069223,1,26.88452476,3264.577899,2.624829387, J,16
27526,212069238,1,17.07915772,3264.652168,3.459241564, J,16
27527,212069266,1,21.63305713,3264.279054,1.784574793, J,16
27528,212069364,1,0.14306958,3264.165362,0.082408078, J,16
27529,212069665,1,33.25392361,3264.431106,2.698633833, J,16
27530,212069706,1,0.136916971,3264.256647,0.40617436, C,16
27531,212069742,1,0.183882624,3264.285431,0.105916391, J,16
27532,212069855,1,0.102208525,3264.187206,0.05887211, J,16
27533,212069861,1,30.95690792,3274.098893,3.1450892, C,16
27534,212069953,1,22.68760749,3264.963413,1.452492426, J,16
27535,212069986,1,0.143069565,3264.165327,0.08240807, J,16
27536,212070040,1,33.25363461,3265.154181,10.34885147, J,16
27537,212070112,1,38.84975062,3264.791456,4.165010321, J,16
27538,212070152,1,0.102158748,3264.206215,0.058843439, J,16
27539,212070262,1,32.84040109,3264.848242,2.19681676, J,16
27540,212070371,1,0.183882624,3264.285431,0.105916391, J,16
27541,212070470,1,0.14306958,3264.165365,0.082408078, J,16
27542,212070477,1,25.78596402,3264.807519,2.015983179, J,16
27543,212070562,1,0.183882624,3264.28543,0.105916391, J,16
27544,212070574,1,0.143069565,3264.16533,0.08240807, J,16
27545,212070648,1,33.44829243,3265.480355,2.006698684, J,16
27546,212070841,1,0.163518667,3264.246849,0.094186752, J,16
27547,212070882,1,26.74123144,3264.848849,1.991308262, J,16
27548,212071036,1,21.60311901,3264.330365,1.286600182, J,16
27549,212071370,1,36.04395029,3264.630423,4.435865076, J,16
27550,212071379,1,0.108979022,3264.223899,0.25, J,16
27551,212071804,1,0.112384319,3264.204296,0.064733368, J,16
27552,212071939,1,1.743072839,3264.242719,7.490311636, E,16
27553,212071965,1,21.60264607,3264.318253,1.992649494, J,16
27554,212072145,1,21.6329867,3264.274402,2.149568073, J,16
27555,212072155,1,32.21787799,3264.602693,3.49777769, J,16
27556,212072201,1,0.112384319,3264.234885,0.064733368, J,16
27557,212072389,1,0.14306958,3264.165362,0.082408078, J,16
27558,212072466,1,0.112384319,3264.234902,0.064733368, J,16
27559,212072508,1,0.163518667,3264.165108,0.094186752, J,16
27560,212072539,1,7.677871822,3271.240272,2.1720432, C,16
27561,212072706,1,21.33149567,3264.6237,4.811707591, J,16
27562,212072712,1,32.89506099,3264.854678,11.06417972, J,16
27563,212072752,1,31.89187341,3265.473345,2.479671878, J,16
27564,212073588,1,29.92883499,3264.328969,1.706376956, J,16
27565,212073634,1,32.59467326,3265.06396,1.554707485, J,16
27566,212073788,1,21.57062708,3264.403863,1.430365818, J,16
27567,212073875,1,21.56594661,3264.40792,1.172278007, J,16
27568,212074029,1,21.60386742,3264.317109,0.375834841, J,16
27569,212074157,1,29.40391712,3264.424267,1.80804034, J,16
27570,212074576,1,0.122582421,3264.143381,0.070607474, J,16
27571,212074712,1,0.112384319,3264.234886,0.064733368, J,16
27572,212074833,1,21.6492494,3264.243011,1.370466287, J,16
27573,212074948,1,33.98866306,3264.59485,2.560100397, J,16
27574,212075062,1,24.53846302,3265.339092,2.036465314, J,16
27575,212075143,1,32.59481347,3265.142702,2.581948858, J,16
27576,212075144,1,21.55612463,3265.643653,1.03630086, J,16
27577,212075364,1,32.05868158,3265.66569,3.779234989, J,16
27578,212075371,1,17.10209407,3264.631212,1.466100085, J,16
27579,212075436,1,21.61741256,3264.320162,1.842319156, J,16
27580,212075539,1,38.47522914,3265.114503,2.307474616, J,16
27581,212075598,1,33.17087376,3265.299289,2.080430451, J,16
27582,212075636,1,32.5405867,3265.133932,2.415985378, J,16
27583,212075686,1,17.10207515,3264.618287,2.256848275, J,16
27584,212075723,1,32.17753017,3265.543391,0.490939315, J,16
27585,212075842,1,1.153667546,3265.227904,6.673223838, E,16
27586,212075851,1,33.03218597,3264.603925,3.476072802, J,16
27587,212075885,1,38.65733164,3264.951323,2.114109873, J,16
27588,212075909,1,16.81830673,3264.348098,5.126320361, J,16
27589,212075994,1,32.89492886,3264.85483,4.867624717, J,16
27590,212076201,1,32.00582187,3265.220121,2.188165311, J,16
27591,212076209,1,31.95288285,3265.235235,6.595242118, J,16
27592,212076223,1,38.78119722,3264.826456,4.4456616, J,16
27593,212076322,1,38.44143583,3265.200253,2.553538833, J,16
27594,212076327,1,32.70339151,3265.041496,1.653065085, J,16
